Country,Code,Year,Homicide_Count,Homicide_Rate
North Macedonia,MKD,2010,43.0,2.053655
North Macedonia,MKD,2011,30.0,1.4305472
North Macedonia,MKD,2012,29.0,1.3812957
North Macedonia,MKD,2013,22.0,1.046515
North Macedonia,MKD,2014,35.0,1.662478
North Macedonia,MKD,2015,25.0,1.1859796
North Macedonia,MKD,2016,19.0,0.90039027
North Macedonia,MKD,2017,31.0,1.467818
North Macedonia,MKD,2018,25.0,1.1828771
North Macedonia,MKD,2019,24.0,1.1351941
Norway,NOR,1990,47.0,1.1080631
Norway,NOR,1991,50.0,1.1731894
Norway,NOR,1992,46.0,1.0731223
Norway,NOR,1993,38.0,0.8812338
Norway,NOR,1994,33.0,0.7609403
Norway,NOR,1995,42.0,0.96345025
Norway,NOR,1996,43.0,0.98139685
Norway,NOR,1997,38.0,0.8625908
Norway,NOR,1998,38.0,0.8574635
Norway,NOR,1999,33.0,0.73955506
Norway,NOR,2000,48.0,1.0687563
Norway,NOR,2001,37.0,0.81966907
Norway,NOR,2002,46.0,1.0135647
Norway,NOR,2004,36.0,0.7839248
Norway,NOR,2005,33.0,0.71371585
Norway,NOR,2006,33.0,0.7079893
Norway,NOR,2007,30.0,0.63699996
Norway,NOR,2008,34.0,0.71298945
Norway,NOR,2009,29.0,0.6005136
Norway,NOR,2010,29.0,0.59307843
Norway,NOR,2011,111.0,2.2408123
Norway,NOR,2012,27.0,0.53794974
Norway,NOR,2013,46.0,0.90539265
Norway,NOR,2014,29.0,0.56443036
Norway,NOR,2015,24.0,0.462396
Norway,NOR,2016,27.0,0.51560277
Norway,NOR,2017,28.0,0.530565
Norway,NOR,2018,25.0,0.47060418
Norway,NOR,2019,28.0,0.5235329
Norway,NOR,2020,31.0,0.5762254
Norway,NOR,2021,29.0,0.5367368
Oceania (UN),,2000,966.21246,3.094576
Oceania (UN),,2001,931.0575,2.9357376
Oceania (UN),,2002,994.1367,3.0845072
Oceania (UN),,2003,1058.7327,3.232133
Oceania (UN),,2004,1015.0432,3.050152
Oceania (UN),,2005,1032.0255,3.0521536
Oceania (UN),,2006,1051.5806,3.0573175
Oceania (UN),,2007,924.4079,2.6378613
Oceania (UN),,2008,1012.16956,2.8316567
Oceania (UN),,2009,1126.9832,3.092007
Oceania (UN),,2010,1076.2357,2.900689
Oceania (UN),,2011,1096.3082,2.9056568
Oceania (UN),,2012,1106.0966,2.8817048
Oceania (UN),,2013,1133.0073,2.9008741
Oceania (UN),,2014,1152.2802,2.900352
Oceania (UN),,2015,1174.3206,2.9064977
Oceania (UN),,2016,1183.0563,2.878421
Oceania (UN),,2017,1178.526,2.8182988
Oceania (UN),,2018,1266.811,2.9779515
Oceania (UN),,2019,1327.4844,3.0673318
Oceania (UN),,2020,1295.9835,2.9498804
Oceania (UN),,2021,1292.0474,2.9040174
Oman,OMN,2002,28.0,1.1648909
Oman,OMN,2003,35.0,1.4393815
Oman,OMN,2004,42.0,1.7011935
Oman,OMN,2005,53.0,2.107195
Oman,OMN,2006,121.0,4.7253637
Oman,OMN,2007,37.0,1.4199636
Oman,OMN,2008,47.0,1.7728968
Oman,OMN,2009,37.0,1.3716216
Oman,OMN,2010,48.0,1.6655595
Oman,OMN,2011,34.0,1.0602238
Oman,OMN,2012,39.0,1.1030726
Oman,OMN,2013,97.0,2.5414758
Oman,OMN,2014,12.0,0.29930654
Oman,OMN,2015,16.0,0.38169974
Oman,OMN,2016,16.0,0.36379594
Oman,OMN,2017,17.0,0.3742965
Oman,OMN,2018,13.0,0.28253767
Oman,OMN,2019,23.0,0.49969932
Oman,OMN,2020,14.0,0.30813938
Oman,OMN,2021,11.0,0.24333748
Pakistan,PAK,1990,8209.0,7.112651
Pakistan,PAK,1996,9062.0,6.603281
Pakistan,PAK,1997,9304.0,6.583162
Pakistan,PAK,1998,10246.0,7.043081
Pakistan,PAK,1999,9332.0,6.2340317
Pakistan,PAK,2000,8906.0,5.7692585
Pakistan,PAK,2001,9593.0,6.025083
Pakistan,PAK,2002,9466.0,5.7980137
Pakistan,PAK,2003,9346.0,5.600543
Pakistan,PAK,2004,9614.0,5.633799
Pakistan,PAK,2005,9782.0,5.6098423
Pakistan,PAK,2006,10048.0,5.6427255
Pakistan,PAK,2007,10556.0,5.8024063
Pakistan,PAK,2008,12059.0,6.485706
Pakistan,PAK,2009,12491.0,6.5699496
Pakistan,PAK,2010,13190.0,6.7830777
Pakistan,PAK,2011,13860.0,6.978756
Pakistan,PAK,2012,13846.0,6.847477
Pakistan,PAK,2013,13937.0,6.78736
Pakistan,PAK,2014,13276.0,6.37498
Pakistan,PAK,2015,9486.0,4.496389
Pakistan,PAK,2016,8516.0,3.9882948
Pakistan,PAK,2017,8235.0,3.8058107
Pakistan,PAK,2018,8241.0,3.7504869
Pakistan,PAK,2019,8153.0,3.6512518
Pakistan,PAK,2020,8490.0,3.7368493
Pakistan,PAK,2021,9207.0,3.9787881
Palau,PLW,2015,3.0,16.859615
Palau,PLW,2016,0.0,0.0
Palau,PLW,2017,0.0,0.0
Palau,PLW,2018,2.0,11.195388
Palestine,PSE,1995,31.0,1.1817877
Palestine,PSE,1996,120.0,4.3891726
Palestine,PSE,1997,45.0,1.5804926
Palestine,PSE,1998,45.0,1.5249492
Palestine,PSE,1999,54.0,1.7736984
Palestine,PSE,2000,42.0,1.3375994
Palestine,PSE,2001,56.0,1.7337042
Palestine,PSE,2002,85.0,2.5683746
Palestine,PSE,2004,96.0,2.7744663
Palestine,PSE,2005,83.0,2.3438432
Palestine,PSE,2008,47.0,1.2339785
Palestine,PSE,2009,44.0,1.1283793
Palestine,PSE,2010,39.0,0.97688586
Palestine,PSE,2011,30.0,0.7339011
Palestine,PSE,2012,29.0,0.69308996
Palestine,PSE,2013,24.0,0.5605127
Palestine,PSE,2014,24.0,0.54788584
Palestine,PSE,2015,54.0,1.2041172
Palestine,PSE,2016,19.0,0.41359663
Palestine,PSE,2017,34.0,0.7232586
Palestine,PSE,2018,24.0,0.4994229
Palestine,PSE,2019,35.0,0.7128637
Palestine,PSE,2020,48.0,0.9562893
Palestine,PSE,2021,45.0,0.8766134
Panama,PAN,1990,278.0,11.34709
Panama,PAN,1991,294.0,11.750395
Panama,PAN,1992,311.0,12.175157
Panama,PAN,1993,308.0,11.812083
Panama,PAN,1994,323.0,12.13654
Panama,PAN,1995,377.0,13.880364
Panama,PAN,1996,248.0,8.947883
Panama,PAN,1997,315.0,11.138647
Panama,PAN,1998,281.0,9.739439
Panama,PAN,1999,285.0,9.683601
Panama,PAN,2000,299.0,9.960917
Panama,PAN,2001,306.0,9.9966545
Panama,PAN,2002,376.0,12.047458
Panama,PAN,2003,337.0,10.592128
Panama,PAN,2004,308.0,9.496469
Panama,PAN,2005,364.0,11.010724
Panama,PAN,2006,221.0,6.560641
Panama,PAN,2007,279.0,8.130285
Panama,PAN,2008,493.0,14.10475
Panama,PAN,2009,562.0,15.7894335
Panama,PAN,2010,460.0,12.694496
Panama,PAN,2011,549.0,14.883397
Panama,PAN,2012,637.0,16.964672
Panama,PAN,2013,663.0,17.348953
Panama,PAN,2014,604.0,15.531814
Panama,PAN,2015,471.0,11.90266
Panama,PAN,2016,405.0,10.058772
Panama,PAN,2017,378.0,9.228374
Panama,PAN,2018,401.0,9.627263
Panama,PAN,2019,480.0,11.34073
Panama,PAN,2020,500.0,11.64308
Panama,PAN,2021,550.0,12.639997
Papua New Guinea,PNG,1998,502.0,9.768763
Papua New Guinea,PNG,1999,450.0,8.45644
Papua New Guinea,PNG,2000,465.0,8.44181
Papua New Guinea,PNG,2001,436.0,7.651151
Papua New Guinea,PNG,2002,470.0,7.976111
Papua New Guinea,PNG,2003,609.0,9.998391
Papua New Guinea,PNG,2005,603.0,9.27861
Papua New Guinea,PNG,2006,610.0,9.093325
Papua New Guinea,PNG,2007,520.0,7.513293
Papua New Guinea,PNG,2008,603.0,8.44776
Papua New Guinea,PNG,2009,697.0,9.471538
Papua New Guinea,PNG,2010,713.0,9.402278
Paraguay,PRY,2000,995.0,19.41911
Paraguay,PRY,2001,1314.0,25.213272
Paraguay,PRY,2002,1372.0,25.952837
Paraguay,PRY,2003,1285.0,24.004091
Paraguay,PRY,2004,1209.0,22.321415
Paraguay,PRY,2005,887.0,16.195358
Paraguay,PRY,2006,742.0,13.406388
Paraguay,PRY,2007,783.0,14.006794
Paraguay,PRY,2008,833.0,14.756035
Paraguay,PRY,2009,821.0,14.397006
Paraguay,PRY,2010,741.0,12.845377
Paraguay,PRY,2011,657.0,11.242418
Paraguay,PRY,2012,649.0,10.95669
Paraguay,PRY,2013,604.0,10.057193
Paraguay,PRY,2014,578.0,9.489845
Paraguay,PRY,2015,617.0,9.987132
Paraguay,PRY,2016,669.0,10.675619
Paraguay,PRY,2017,541.0,8.512441
Paraguay,PRY,2018,497.0,7.713405
Paraguay,PRY,2019,554.0,8.483886
Paraguay,PRY,2020,481.0,7.2672935
Paraguay,PRY,2021,525.0,7.8313804
Peru,PER,2011,1617.0,5.4854984
Peru,PER,2012,1968.0,6.615217
Peru,PER,2013,2013.0,6.701331
Peru,PER,2014,2076.0,6.8393073
Peru,PER,2015,2247.0,7.316391
Peru,PER,2016,2435.0,7.8213387
Peru,PER,2017,2487.0,7.868887
Peru,PER,2018,2452.0,7.613974
Peru,PER,2019,2385.0,7.2658343
Peru,PER,2020,1903.0,5.7138987
Philippines,PHL,1990,9281.0,15.076618
Philippines,PHL,1991,8707.0,13.81192
Philippines,PHL,1992,8293.0,12.848694
Philippines,PHL,1993,7758.0,11.739725
Philippines,PHL,1994,6446.0,9.528416
Philippines,PHL,1998,5913.0,7.9377737
Philippines,PHL,1999,5703.0,7.479436
Philippines,PHL,2000,5735.0,7.3565044
Philippines,PHL,2001,5852.0,7.3493505
Philippines,PHL,2002,6553.0,8.061701
Philippines,PHL,2007,5962.0,6.6568875
Philippines,PHL,2008,5820.0,6.3779197
Philippines,PHL,2009,9088.0,9.77762
Philippines,PHL,2010,8645.0,9.134934
Philippines,PHL,2011,8489.0,8.811692
Philippines,PHL,2012,8484.0,8.654289
Philippines,PHL,2016,11155.0,10.636445
Philippines,PHL,2017,8268.0,7.746033
Philippines,PHL,2018,5651.0,5.204993
Philippines,PHL,2019,4764.0,4.315968
Poland,POL,1990,679.0,1.7838259
Poland,POL,1991,849.0,2.2244124
Poland,POL,1992,857.0,2.2403896
Poland,POL,1993,905.0,2.3617344
Poland,POL,1994,917.0,2.389548
Poland,POL,1995,853.0,2.2212398
Poland,POL,1996,873.0,2.273354
Poland,POL,1997,807.0,2.1017745
Poland,POL,1998,759.0,1.977593
Poland,POL,1999,741.0,1.9319537
Poland,POL,2000,855.0,2.2205236
Poland,POL,2001,776.0,2.0070941
Poland,POL,2002,716.0,1.8526436
Poland,POL,2008,326.0,0.8462503
Poland,POL,2009,387.0,1.0037534
Poland,POL,2010,384.0,0.9948869
Poland,POL,2011,422.0,1.0926741
Poland,POL,2012,409.0,1.0588757
Poland,POL,2013,305.0,0.79000497
Poland,POL,2014,287.0,0.74387264
Poland,POL,2015,298.0,0.772959
Poland,POL,2016,260.0,0.6747619
Poland,POL,2017,287.0,0.74481976
Poland,POL,2018,273.0,0.70869595
Poland,POL,2019,253.0,0.6572521
Poland,POL,2020,266.0,0.692197
Poland,POL,2021,273.0,0.71265
Polynesia (UN),,2000,23.647394,3.6962655
Polynesia (UN),,2001,26.228127,4.0627794
Polynesia (UN),,2002,32.38403,4.9745817
Polynesia (UN),,2003,28.522356,4.346247
Polynesia (UN),,2004,25.576681,3.8692544
Polynesia (UN),,2005,29.654186,4.45613
Polynesia (UN),,2006,31.74957,4.7387843
Polynesia (UN),,2007,25.76948,3.8207574
Polynesia (UN),,2008,32.922142,4.8533645
Polynesia (UN),,2009,28.092577,4.121727
Polynesia (UN),,2010,25.079355,3.6624255
Polynesia (UN),,2011,22.821012,3.3165305
Polynesia (UN),,2012,16.49384,2.388058
Polynesia (UN),,2013,15.355476,2.2168195
Polynesia (UN),,2014,16.819223,2.4206522
Polynesia (UN),,2015,19.272255,2.7654123
Polynesia (UN),,2016,16.71995,2.3920257
Polynesia (UN),,2017,25.172346,3.5885034
Polynesia (UN),,2018,38.398613,5.4518585
Polynesia (UN),,2019,16.267439,2.2997837
Polynesia (UN),,2020,23.636263,3.320572
Polynesia (UN),,2021,23.822966,3.3204246
Portugal,PRT,1990,154.86896,1.5475528
Portugal,PRT,1991,152.05316,1.5226
Portugal,PRT,1992,142.66716,1.4297107
Portugal,PRT,1993,139.85136,1.399619
Portugal,PRT,1994,143.0,1.4274157
Portugal,PRT,1995,109.0,1.0844424
Portugal,PRT,1996,106.0,1.0507903
Portugal,PRT,1997,114.0,1.1253092
Portugal,PRT,1998,125.0,1.2279683
Portugal,PRT,1999,109.0,1.0651429
Portugal,PRT,2000,116.0,1.1261452
Portugal,PRT,2001,105.0,1.0123585
Portugal,PRT,2002,119.0,1.1408397
Portugal,PRT,2005,135.0,1.2828658
Portugal,PRT,2010,124.0,1.1710927
Portugal,PRT,2011,114.0,1.0790523
Portugal,PRT,2012,122.0,1.1594659
Portugal,PRT,2013,144.0,1.3760765
Portugal,PRT,2014,92.0,0.88390386
Portugal,PRT,2015,100.0,0.9647448
Portugal,PRT,2016,66.0,0.63874555
Portugal,PRT,2017,76.0,0.7373251
Portugal,PRT,2018,81.0,0.78718466
Portugal,PRT,2019,73.0,0.70943195
Portugal,PRT,2020,81.0,0.7865459
Portugal,PRT,2021,82.0,0.7968822
Puerto Rico,PRI,1990,600.0,16.931095
Puerto Rico,PRI,1991,817.0,22.831118
Puerto Rico,PRI,1992,864.0,23.916101
Puerto Rico,PRI,1993,954.0,26.172718
Puerto Rico,PRI,1994,995.0,27.069317
Puerto Rico,PRI,1995,864.0,23.320175
Puerto Rico,PRI,1996,868.0,23.25325
Puerto Rico,PRI,1997,724.0,19.257788
Puerto Rico,PRI,1998,652.0,17.224806
Puerto Rico,PRI,1999,593.0,15.563837
Puerto Rico,PRI,2000,734.0,19.17897
Puerto Rico,PRI,2001,802.0,20.928303
Puerto Rico,PRI,2002,820.0,21.405598
Puerto Rico,PRI,2003,818.0,21.382107
Puerto Rico,PRI,2004,843.0,22.085194
Puerto Rico,PRI,2005,825.0,21.678812
Puerto Rico,PRI,2006,783.0,20.651136
Puerto Rico,PRI,2007,774.0,20.500921
Puerto Rico,PRI,2008,874.0,23.259407
Puerto Rico,PRI,2009,956.0,25.568747
Puerto Rico,PRI,2010,1030.0,27.703648
Puerto Rico,PRI,2011,1179.0,31.93725
Puerto Rico,PRI,2012,1015.0,27.747494
Puerto Rico,PRI,2013,924.0,25.56004
Puerto Rico,PRI,2014,704.0,19.775223
Puerto Rico,PRI,2015,614.0,17.556225
Puerto Rico,PRI,2016,704.0,20.508396
Puerto Rico,PRI,2017,728.0,21.625423
Puerto Rico,PRI,2018,664.0,20.004404
Puerto Rico,PRI,2019,633.0,19.223255
Puerto Rico,PRI,2020,556.0,16.994926
Qatar,QAT,1990,4.0,0.9056443
Qatar,QAT,1991,4.0,0.87626004
Qatar,QAT,1992,6.0,1.2730948
Qatar,QAT,1993,4.0,0.8229767
Qatar,QAT,1994,5.0,0.99863684
Qatar,QAT,1998,2.0,0.34423557
Qatar,QAT,1999,3.0,0.4891554
Qatar,QAT,2000,1.0,0.15481386
Qatar,QAT,2001,5.0,0.73656034
Qatar,QAT,2004,5.0,0.6427202
Qatar,QAT,2005,6.0,0.70695525
Qatar,QAT,2006,5.0,0.49258173
Qatar,QAT,2007,9.0,0.73058265
Qatar,QAT,2008,12.0,0.83086526
Qatar,QAT,2009,8.0,0.4968097
Qatar,QAT,2010,4.0,0.23343985
Qatar,QAT,2011,4.0,0.22170842
Qatar,QAT,2012,7.0,0.3673268
Qatar,QAT,2013,9.0,0.4421517
Qatar,QAT,2014,9.0,0.4064188
Qatar,QAT,2015,6.0,0.2484912
Qatar,QAT,2016,12.0,0.46239817
Qatar,QAT,2017,12.0,0.44251794
Qatar,QAT,2018,10.0,0.36143726
Qatar,QAT,2019,11.0,0.39184463
Qatar,QAT,2020,12.0,0.43472198
Qatar,QAT,2021,9.0,0.33479217
Reunion,REU,2004,23.0,2.7895036
Reunion,REU,2005,25.0,2.998839
Reunion,REU,2006,19.0,2.2475486
Reunion,REU,2007,24.0,2.7887619
Reunion,REU,2008,18.0,2.0595472
Reunion,REU,2009,15.0,1.6985407
Romania,ROU,1990,796.0,3.4856887
Romania,ROU,1991,826.0,3.6160693
Romania,ROU,1992,839.0,3.6796691
Romania,ROU,1993,737.0,3.2436016
Romania,ROU,1994,776.0,3.4286559
Romania,ROU,1995,758.0,3.363935
Romania,ROU,1996,722.0,3.2206452
Romania,ROU,1997,693.0,3.1090825
Romania,ROU,1998,561.0,2.5314465
Romania,ROU,1999,566.0,2.5681736
Romania,ROU,2000,556.0,2.5365107
Romania,ROU,2001,699.0,3.2067766
Romania,ROU,2002,656.0,3.0295289
Romania,ROU,2003,696.0,3.2400243
Romania,ROU,2004,487.0,2.2875357
Romania,ROU,2005,433.0,2.0528853
Romania,ROU,2006,357.0,1.707366
Romania,ROU,2007,379.0,1.8270141
Romania,ROU,2008,302.0,1.4661968
Romania,ROU,2009,258.0,1.2606078
Romania,ROU,2010,266.0,1.3080759
Romania,ROU,2011,205.0,1.0138334
Romania,ROU,2012,212.0,1.0527822
Romania,ROU,2013,218.0,1.0863853
Romania,ROU,2014,325.0,1.6253384
Romania,ROU,2015,339.0,1.7029973
Romania,ROU,2016,306.0,1.5456247
Romania,ROU,2017,255.0,1.2944916
Romania,ROU,2018,250.0,1.275069
Romania,ROU,2019,244.0,1.2497303
Romania,ROU,2020,281.0,1.4453217
Romania,ROU,2021,244.0,1.2623806
Russia,RUS,1990,21145.0,14.286612
Russia,RUS,1991,22621.0,15.237573
Russia,RUS,1992,33912.0,22.801723
Russia,RUS,1993,45060.0,30.262476
Russia,RUS,1994,47870.0,32.164406
Russia,RUS,1995,45257.0,30.464308
Russia,RUS,1996,39083.0,26.36585
Russia,RUS,1997,34995.0,23.654865
Russia,RUS,1998,33553.0,22.72119
Russia,RUS,1999,38225.0,25.944033
Russia,RUS,2000,41090.0,27.981916
Russia,RUS,2001,42921.0,29.350595
Russia,RUS,2002,44252.0,30.394917
Russia,RUS,2003,41764.0,28.813345
Russia,RUS,2004,39256.0,27.194326
Russia,RUS,2005,35636.0,24.781633
Russia,RUS,2006,28844.0,20.122972
Russia,RUS,2007,25377.0,17.73156
Russia,RUS,2008,18188.0,12.711187
Russia,RUS,2009,17659.0,12.334836
Russia,RUS,2010,16690.0,11.651562
Russia,RUS,2011,16175.0,11.282427
Russia,RUS,2012,16247.0,11.311754
Russia,RUS,2013,16033.0,11.137363
Russia,RUS,2014,16516.0,11.446784
Russia,RUS,2015,16646.0,11.506314
Russia,RUS,2016,15864.0,10.93246
Russia,RUS,2017,13293.0,9.139064
Russia,RUS,2018,11964.0,8.214083
Russia,RUS,2019,11202.0,7.68617
Russia,RUS,2020,10697.0,7.3459663
Russia,RUS,2021,9866.0,6.7993197
Rwanda,RWA,2006,319.0,3.4411838
Rwanda,RWA,2007,268.0,2.8141894
Rwanda,RWA,2008,144.0,1.4720922
Rwanda,RWA,2010,291.0,2.8227677
Rwanda,RWA,2012,256.0,2.3615508
Rwanda,RWA,2013,359.0,3.2338412
Rwanda,RWA,2014,428.0,3.7648048
Rwanda,RWA,2015,293.0,2.5165424
Rwanda,RWA,2016,392.0,3.2855864
Rwanda,RWA,2017,470.0,3.8429024
Rwanda,RWA,2018,285.0,2.274213
Rwanda,RWA,2019,404.0,3.1476364
Rwanda,RWA,2020,472.0,3.590347
Saint Helena,SHN,1994,0.0,0.0
Saint Helena,SHN,1995,0.0,0.0
Saint Helena,SHN,1996,0.0,0.0
Saint Helena,SHN,1997,0.0,0.0
Saint Helena,SHN,1998,0.0,0.0
Saint Helena,SHN,1999,0.0,0.0
Saint Helena,SHN,2000,0.0,0.0
Saint Helena,SHN,2001,0.0,0.0
Saint Helena,SHN,2002,0.0,0.0
Saint Helena,SHN,2003,0.0,0.0
Saint Helena,SHN,2004,1.0,17.736786
Saint Helena,SHN,2005,0.0,0.0
Saint Helena,SHN,2006,0.0,0.0
Saint Helena,SHN,2007,0.0,0.0
Saint Helena,SHN,2008,0.0,0.0
Saint Helena,SHN,2009,0.0,0.0
Saint Kitts and Nevis,KNA,1995,4.0,9.400705
Saint Kitts and Nevis,KNA,1996,4.0,9.2812805
Saint Kitts and Nevis,KNA,1997,7.0,16.034636
Saint Kitts and Nevis,KNA,1998,8.0,18.087067
Saint Kitts and Nevis,KNA,1999,6.0,13.385239
Saint Kitts and Nevis,KNA,2000,3.0,6.599063
Saint Kitts and Nevis,KNA,2001,6.0,13.047591
Saint Kitts and Nevis,KNA,2002,5.0,10.807539
Saint Kitts and Nevis,KNA,2003,10.0,21.537567
Saint Kitts and Nevis,KNA,2004,11.0,23.61554
Saint Kitts and Nevis,KNA,2005,8.0,17.121273
Saint Kitts and Nevis,KNA,2006,17.0,36.26744
Saint Kitts and Nevis,KNA,2007,16.0,34.031693
Saint Kitts and Nevis,KNA,2008,23.0,48.7748
Saint Kitts and Nevis,KNA,2009,27.0,57.098747
Saint Kitts and Nevis,KNA,2010,21.0,44.300995
Saint Kitts and Nevis,KNA,2011,34.0,71.456345
Saint Kitts and Nevis,KNA,2012,18.0,37.7145
Saint Kitts and Nevis,KNA,2016,30.0,62.777924
Saint Kitts and Nevis,KNA,2017,23.0,48.131756
Saint Kitts and Nevis,KNA,2018,23.0,48.156445
Saint Kitts and Nevis,KNA,2019,12.0,25.151169
Saint Kitts and Nevis,KNA,2020,10.0,20.989662
Saint Kitts and Nevis,KNA,2021,14.0,29.40775
Saint Lucia,LCA,1990,14.0,9.838301
Saint Lucia,LCA,1991,10.0,6.93152
Saint Lucia,LCA,1992,14.0,9.561535
Saint Lucia,LCA,1993,8.0,5.3837433
Saint Lucia,LCA,1994,10.0,6.641804
Saint Lucia,LCA,1995,16.0,10.502271
Saint Lucia,LCA,1996,12.0,7.7937765
Saint Lucia,LCA,1997,13.0,8.362602
Saint Lucia,LCA,1998,14.0,8.925441
Saint Lucia,LCA,1999,16.0,10.110233
Saint Lucia,LCA,2000,23.0,14.420063
Saint Lucia,LCA,2001,34.0,21.171467
Saint Lucia,LCA,2002,42.0,25.958054
Saint Lucia,LCA,2003,36.0,22.07959
Saint Lucia,LCA,2004,37.0,22.528145
Saint Lucia,LCA,2005,41.0,24.790565
Saint Lucia,LCA,2006,43.0,25.830557
Saint Lucia,LCA,2007,29.0,17.311573
Saint Lucia,LCA,2008,39.0,23.134966
Saint Lucia,LCA,2009,39.0,22.983425
Saint Lucia,LCA,2010,44.0,25.740778
Saint Lucia,LCA,2011,46.0,26.72158
Saint Lucia,LCA,2012,39.0,22.527206
Saint Lucia,LCA,2013,33.0,18.967861
Saint Lucia,LCA,2014,34.0,19.45041
Saint Lucia,LCA,2015,28.0,15.943242
Saint Lucia,LCA,2016,30.0,17.0055
Saint Lucia,LCA,2017,49.0,27.658068
Saint Lucia,LCA,2018,37.0,20.799604
Saint Lucia,LCA,2019,46.0,25.758259
Saint Lucia,LCA,2020,52.0,29.011948
Saint Lucia,LCA,2021,70.0,38.96433
Saint Martin (French part),MAF,2011,8.0,22.008253
Saint Martin (French part),MAF,2012,2.0,5.551546
Saint Martin (French part),MAF,2013,8.0,22.447004
Saint Martin (French part),MAF,2014,8.0,22.688278
Saint Martin (French part),MAF,2015,6.0,17.133066
Saint Martin (French part),MAF,2016,10.0,28.726551
Saint Pierre and Miquelon,SPM,2006,0.0,0.0
Saint Pierre and Miquelon,SPM,2007,0.0,0.0
Saint Pierre and Miquelon,SPM,2008,1.0,16.505735
Saint Pierre and Miquelon,SPM,2009,1.0,16.518005
Saint Vincent and the Grenadines,VCT,1990,11.0,9.778864
Saint Vincent and the Grenadines,VCT,1991,18.0,15.960277
Saint Vincent and the Grenadines,VCT,1992,18.0,15.898041
Saint Vincent and the Grenadines,VCT,1993,14.0,12.321666
Saint Vincent and the Grenadines,VCT,1994,13.0,11.409163
Saint Vincent and the Grenadines,VCT,1995,20.0,17.517122
Saint Vincent and the Grenadines,VCT,1996,24.0,20.99912
Saint Vincent and the Grenadines,VCT,1997,9.0,7.875635
Saint Vincent and the Grenadines,VCT,1998,24.0,21.022297
Saint Vincent and the Grenadines,VCT,1999,14.0,12.281294
Saint Vincent and the Grenadines,VCT,2000,20.0,17.572762
Saint Vincent and the Grenadines,VCT,2001,12.0,10.559569
Saint Vincent and the Grenadines,VCT,2002,20.0,17.628988
Saint Vincent and the Grenadines,VCT,2003,18.0,15.913994
Saint Vincent and the Grenadines,VCT,2004,29.0,25.75317
Saint Vincent and the Grenadines,VCT,2005,26.0,23.20548
Saint Vincent and the Grenadines,VCT,2006,20.0,17.94905
Saint Vincent and the Grenadines,VCT,2007,40.0,36.093266
Saint Vincent and the Grenadines,VCT,2008,16.0,14.503855
Saint Vincent and the Grenadines,VCT,2009,23.0,20.939644
Saint Vincent and the Grenadines,VCT,2010,25.0,22.871258
Saint Vincent and the Grenadines,VCT,2016,40.0,37.749203
Saint Vincent and the Grenadines,VCT,2017,39.0,36.949837
Saint Vincent and the Grenadines,VCT,2018,34.0,32.294678
Saint Vincent and the Grenadines,VCT,2019,19.0,18.10843
Saint Vincent and the Grenadines,VCT,2020,33.0,31.538958
Saint Vincent and the Grenadines,VCT,2021,32.0,30.671318
Samoa,WSM,2009,16.0,8.282602
Samoa,WSM,2010,16.0,8.218974
Samoa,WSM,2013,6.0,3.0009153
Samoa,WSM,2017,7.0,3.3713899
Samoa,WSM,2018,13.0,6.1993027
San Marino,SMR,1995,0.0,0.0
San Marino,SMR,1996,0.0,0.0
San Marino,SMR,1997,0.0,0.0
San Marino,SMR,1998,0.0,0.0
San Marino,SMR,1999,0.0,0.0
San Marino,SMR,2000,0.0,0.0
San Marino,SMR,2001,0.0,0.0
San Marino,SMR,2002,1.0,3.575387
San Marino,SMR,2003,0.0,0.0
San Marino,SMR,2004,0.0,0.0
San Marino,SMR,2005,0.0,0.0
San Marino,SMR,2006,0.0,0.0
San Marino,SMR,2007,0.0,0.0
San Marino,SMR,2008,0.0,0.0
San Marino,SMR,2009,0.0,0.0
San Marino,SMR,2010,0.0,0.0
San Marino,SMR,2011,0.0,0.0
Sao Tome and Principe,STP,1990,8.0,6.6476655
Sao Tome and Principe,STP,1991,7.0,5.687173
Sao Tome and Principe,STP,1992,12.0,9.55049
Sao Tome and Principe,STP,1993,8.0,6.241126
Sao Tome and Principe,STP,1994,8.0,6.1224804
Sao Tome and Principe,STP,2006,4.0,2.4136443
Sao Tome and Principe,STP,2007,4.0,2.3550954
Sao Tome and Principe,STP,2008,14.0,8.045815
Sao Tome and Principe,STP,2009,5.0,2.8069704
Sao Tome and Principe,STP,2010,6.0,3.2941964
Sao Tome and Principe,STP,2011,6.0,3.225035
Saudi Arabia,SAU,1999,184.0,0.8757876
Saudi Arabia,SAU,2000,173.0,0.8028815
Saudi Arabia,SAU,2001,229.0,1.0368593
Saudi Arabia,SAU,2002,285.0,1.2597568
Saudi Arabia,SAU,2003,250.0,1.079874
Saudi Arabia,SAU,2004,301.0,1.2720921
Saudi Arabia,SAU,2005,297.0,1.2173307
Saudi Arabia,SAU,2006,255.0,1.0046146
Saudi Arabia,SAU,2007,265.0,1.0037853
Saudi Arabia,SAU,2018,224.0,0.6396686
Saudi Arabia,SAU,2019,285.0,0.7954814
Serbia,SRB,2000,228.0,2.873338
Serbia,SRB,2001,243.0,3.069037
Serbia,SRB,2002,200.0,2.5302784
Serbia,SRB,2003,176.0,2.2313893
Serbia,SRB,2004,164.0,2.0856133
Serbia,SRB,2005,147.0,1.8771683
